莫敢,0.024623648902822322,煒煒,qing
云嘉彤,0.02449184297582249,煒煒,qing
泰山,0.024396243169092342,煒煒,qing
有佳草,0.02429646680591624,煒煒,qing
然而,0.024170058520575608,煒煒,qing
必強,0.0241545777154004,煒煒,qing
女之德,0.02405077936611798,煒煒,qing
瀼瀼,0.023915247055509535,煒煒,qing
云園,0.023834995647574433,煒煒,qing
君子,0.02378306837506761,煒煒,qing
君象,0.023713733691012897,煒煒,qing
綵,0.02367444385491346,煒煒,qing
安泰,0.023564784475053446,煒煒,qing
方阜,0.023519929284679393,煒煒,qing
匡,0.023393029021716073,煒煒,qing
獨崇朝,0.02334076930145377,煒煒,qing
靈芝,0.023105543164966463,煒煒,qing
獨踞,0.022986118016967327,煒煒,qing
數大乎,0.022979156883656125,煒煒,qing
照金蓮,0.022925177609890622,煒煒,qing
湛湛,0.022897964934056592,煒煒,qing
不來,0.022885262715415734,煒煒,qing
湛宵露,0.022808162483797113,煒煒,qing
綰,0.022778090283105526,煒煒,qing
管之法,0.02277553536809983,煒煒,qing
莫莫,0.022773252830671192,煒煒,qing
名曰,0.022630870184324203,煒煒,qing
和尚,0.022509903076556752,煒煒,qing
澤及,0.022423933739392773,煒煒,qing
穆穆,0.0223951846901013,煒煒,qing
二者,0.02238106693229446,煒煒,qing
義簡文,0.022275188378770627,煒煒,qing
鄧林,0.022233041111839554,煒煒,qing
朗朗,0.022186460305671268,煒煒,qing
杳靄,0.022026729062065806,煒煒,qing
五湖四海,0.02179619425483344,煒煒,qing
臻,0.021775552060308425,煒煒,qing
百軸宗境,0.02175024859928269,煒煒,qing
肖翹,0.021689493339394832,煒煒,qing
有神,0.021679338993964185,煒煒,qing
攸同,0.021626301330903087,煒煒,qing
焜,0.02157392176570992,煒煒,qing
之旁,0.021389039563548203,煒煒,qing
豐露,0.02137986414091738,煒煒,qing
仙人,0.02120227497252828,煒煒,qing
密,0.021191847097354707,煒煒,qing
未嘗,0.021113476105287264,煒煒,qing
之一,0.021101187781311807,煒煒,qing
紅,0.021082039682866777,煒煒,qing
南海,0.020814652468354854,煒煒,qing
玉佩,0.02060214742805919,煒煒,qing
香,0.020482132451662666,煒煒,qing
已,0.020422069169717526,煒煒,qing
夫抑,0.02032914469072552,煒煒,qing
似,0.020309358392893342,煒煒,qing
然如屑,0.02023460879491259,煒煒,qing
地無愛寶,0.01987204931870832,煒煒,qing
贊,0.019822111695819117,煒煒,qing
彰八節,0.019784707770916128,煒煒,qing
顯內顏,0.01950702704861461,煒煒,qing
峯,0.019322960260818034,煒煒,qing
達,0.019233533741140733,煒煒,qing
鄭唯說,0.0191819119468832,煒煒,qing
菂,0.019132135762274394,煒煒,qing
㸃,0.0190944871386594,煒煒,qing
故,0.018864111200254084,煒煒,qing
其端則,0.01879521440823359,煒煒,qing
鏘鏘,0.01874440541205108,煒煒,qing
釋女,0.018558825467523923,煒煒,qing
述,0.018489282795328604,煒煒,qing
名無翼,0.018411164442548894,煒煒,qing
乎,0.01819017961732745,煒煒,qing
時雨滋逸采,0.01811653367165322,煒煒,qing
灼,0.018115858397834726,煒煒,qing
聖,0.018104862635506917,煒煒,qing
學煥然,0.017802849267759595,煒煒,qing
其色,0.01776138752195431,煒煒,qing
穎,0.0177393076621506,煒煒,qing
幸得,0.017732748385464035,煒煒,qing
裘,0.017562326521683828,煒煒,qing
降康,0.01729705039428959,煒煒,qing
七五,0.01723424217501318,煒煒,qing
樂,0.01717383364100917,煒煒,qing
鳴,0.017020635348102945,煒煒,qing
攄,0.0169192729744203,煒煒,qing
其實則,0.016912486738415836,煒煒,qing
未悟,0.01680872097734453,煒煒,qing
神丘,0.0165229778818473,煒煒,qing
！,0.016479739532938468,煒煒,qing
其質,0.016447192805688095,煒煒,qing
暮,0.016343960877571343,煒煒,qing
維茲,0.016319602109926376,煒煒,qing
朝元,0.016252075839002657,煒煒,qing
月,0.016205383038764405,煒煒,qing
神樂,0.016033558272858368,煒煒,qing
道場,0.016011717080032063,煒煒,qing
眾,0.015854469799248136,煒煒,qing
精光,0.015617411890892214,煒煒,qing
露盤,0.015526651932786196,煒煒,qing
以論,0.015484944894675825,煒煒,qing
澄澄,0.015476284731558512,煒煒,qing
王帝,0.01538161678097959,煒煒,qing
光明,0.015230127556385576,煒煒,qing
天用,0.015188426260863244,煒煒,qing
囿,0.01479415731178868,煒煒,qing
懌,0.014674821344281478,煒煒,qing
陰符然,0.014429946230842974,煒煒,qing
雲,0.014368468164440895,煒煒,qing
管能,0.014338100592786902,煒煒,qing
一十,0.0142691886202922,煒煒,qing
他,0.014158452275135685,煒煒,qing
莫所謂,0.014128595713348633,煒煒,qing
力,0.01390754021295464,煒煒,qing
則,0.013869777427315636,煒煒,qing
磊磊,0.013864120429610202,煒煒,qing
說釋,0.013647741883125912,煒煒,qing
尚存,0.013637842955852441,煒煒,qing
彤,0.0136358766942877,煒煒,qing
錦,0.013354345334222117,煒煒,qing
藝文,0.013341158632740378,煒煒,qing
仗,0.013201771336857434,煒煒,qing
嬉息乎,0.0131491390714262,煒煒,qing
金銀火齊,0.013144821074399966,煒煒,qing
道性,0.013093493016200962,煒煒,qing
日月,0.013069273769348811,煒煒,qing
茂樹,0.012865206189214912,煒煒,qing
之上,0.012557517250703283,煒煒,qing
通用,0.012436610750067063,煒煒,qing
古字,0.01240172704805719,煒煒,qing
三處,0.0123890611117162,煒煒,qing
一,0.012156593134212293,煒煒,qing
况爾倪,0.011947179796264824,煒煒,qing
用愀然,0.01190453705039693,煒煒,qing
至,0.011894820600470202,煒煒,qing
初轉,0.01186853089166596,煒煒,qing
然,0.011731358413147885,煒煒,qing
見,0.011719239067336759,煒煒,qing
加以,0.011680538043532156,煒煒,qing
美為,0.011646228870645833,煒煒,qing
微,0.011608043185283246,煒煒,qing
冥,0.011442105428326872,煒煒,qing
其莢維,0.011439144838534204,煒煒,qing
有,0.011309884187593346,煒煒,qing
消除,0.011249271098584741,煒煒,qing
○,0.01114700684241281,煒煒,qing
萬物,0.011109970910603393,煒煒,qing
回龍馭,0.011090287780204553,煒煒,qing
后妃,0.011076545799376279,煒煒,qing
如器,0.011060426160443877,煒煒,qing
分火,0.011052679369417869,煒煒,qing
德行,0.01088645649960196,煒煒,qing
之德,0.01073491921829046,煒煒,qing
和,0.010679590398491838,煒煒,qing
虛強,0.01055436728793655,煒煒,qing
禮義之宮,0.010242770810680367,煒煒,qing
以,0.010185682269280868,煒煒,qing
以為,0.010093860271533452,煒煒,qing
赤管,0.009912898795770208,煒煒,qing
為,0.009892382153151257,煒煒,qing
三為,0.00977463647752747,煒煒,qing
斾,0.00974378228865424,煒煒,qing
釋妃,0.009677555339815241,煒煒,qing
發,0.009615440834012943,煒煒,qing
絳,0.009540685731957828,煒煒,qing
如,0.009197872578791726,煒煒,qing
兵勝,0.009114783342440076,煒煒,qing
混混,0.008959886994387092,煒煒,qing
當作,0.00891002043744008,煒煒,qing
舜,0.008792620117734923,煒煒,qing
駿功,0.008710195936612226,煒煒,qing
推而,0.008591725473382139,煒煒,qing
女史,0.008526390208566643,煒煒,qing
繡,0.008492822364045832,煒煒,qing
勻,0.008461972336580987,煒煒,qing
眇,0.008425513895873493,煒煒,qing
緗,0.00835102351350433,煒煒,qing
悠悠,0.00830057399954772,煒煒,qing
曠劫,0.008292969615561892,煒煒,qing
厄永,0.00813327446392328,煒煒,qing
三界,0.008033797315410249,煒煒,qing
靈柯,0.007904092213960852,煒煒,qing
三其來,0.007865781339125504,煒煒,qing
朱房,0.007611210219155448,煒煒,qing
詠,0.007446291288399815,煒煒,qing
筆作,0.007245753405004084,煒煒,qing
軒翥乎,0.007180622751853895,煒煒,qing
淸,0.006967388517761162,煒煒,qing
說,0.006894472492779882,煒煒,qing
皡,0.006827651819635681,煒煒,qing
何力,0.006776369629652028,煒煒,qing
然如採,0.006741428290345673,煒煒,qing
均,0.006635159442949923,煒煒,qing
朱,0.0066037736381383185,煒煒,qing
予,0.0065430637261763794,煒煒,qing
三鼓,0.00652249014044802,煒煒,qing
一為,0.006496680087021573,煒煒,qing
胡越,0.006451090233126722,煒煒,qing
不察,0.006391724078213603,煒煒,qing
紀為,0.0063865232845831,煒煒,qing
星影,0.006381007696598792,煒煒,qing
寄虛懷,0.006318035695833606,煒煒,qing
疏動,0.006173051483552499,煒煒,qing
嗚呼,0.006078828685958627,煒煒,qing
collocate,value,ideo,period
煒煒,0.1808894489873344,煒煒,qinhan
煌煌,0.08047071899719764,煒煒,qinhan
曄曄,0.06155192433534535,煒煒,qinhan
名曰,0.050642253317336856,煒煒,qinhan
莫莫,0.047413089421662044,煒煒,qinhan
文彩,0.04690736110545694,煒煒,qinhan
臻,0.046721943043866385,煒煒,qinhan
鬚,0.04660323414481384,煒煒,qinhan
委累,0.04450970880875351,煒煒,qinhan
花葉則,0.04445245261125673,煒煒,qinhan
煜煜,0.04399668438829841,煒煒,qinhan
成靜,0.042951879767149086,煒煒,qinhan
有佳草,0.04186225439725365,煒煒,qinhan
云園,0.041323833433332804,煒煒,qinhan
瀼瀼,0.04117593884035112,煒煒,qinhan
仙人,0.03915660266872331,煒煒,qinhan
湛宵露,0.03903375109694935,煒煒,qinhan
熠爍,0.038234918325074654,煒煒,qinhan
紅,0.038201031596947654,煒煒,qinhan
穆穆,0.03794024214009339,煒煒,qinhan
旂,0.03724110609320715,煒煒,qinhan
述,0.03707857615870047,煒煒,qinhan
旌,0.03679130073187293,煒煒,qinhan
蔽空,0.03661900772924514,煒煒,qinhan
熠,0.03602310654273462,煒煒,qinhan
管之狀,0.03591623841847166,煒煒,qinhan
肅云嘉彤,0.03543066897601635,煒煒,qinhan
女王,0.035300771370636655,煒煒,qinhan
喜樂,0.03529423624712058,煒煒,qinhan
横出,0.03463564877870272,煒煒,qinhan
其能成,0.034628577075007244,煒煒,qinhan
孑孑,0.03458892376014307,煒煒,qinhan
琉璃,0.03429823710259706,煒煒,qinhan
管之能,0.03390651802462235,煒煒,qinhan
女德之美,0.03365741839485445,煒煒,qinhan
此彤,0.03332136711566847,煒煒,qinhan
焜,0.033310297566083294,煒煒,qinhan
爚,0.033277976242849706,煒煒,qinhan
然喜樂,0.03309967422205173,煒煒,qinhan
循彤,0.03289569041878671,煒煒,qinhan
因靜,0.03281681247811346,煒煒,qinhan
美彤,0.03230820542623962,煒煒,qinhan
詞鋒,0.03210459545282393,煒煒,qinhan
管,0.032101335650182,煒煒,qinhan
旄,0.032019055796582825,煒煒,qinhan
女能,0.03200543189049959,煒煒,qinhan
之棲,0.031087574846017235,煒煒,qinhan
豐露,0.03083624340596878,煒煒,qinhan
嘉善,0.03043857270327568,煒煒,qinhan
似,0.030364685583240784,煒煒,qinhan
鄧林,0.03017261030053817,煒煒,qinhan
其成,0.030062036207021407,煒煒,qinhan
。,0.029938806213788006,煒煒,qinhan
彤管,0.02944167410635891,煒煒,qinhan
悅,0.02942039653487878,煒煒,qinhan
簫韶九奏,0.02918906925763394,煒煒,qinhan
干,0.028795174563321677,煒煒,qinhan
隱陰夏,0.02851665606784172,煒煒,qinhan
燐亂,0.02781379347100497,煒煒,qinhan
錦,0.027738355076680144,煒煒,qinhan
似長,0.027102855811891077,煒煒,qinhan
嘉草,0.026925184806562755,煒煒,qinhan
穎發,0.02625409299644737,煒煒,qinhan
外清名,0.0260251662234539,煒煒,qinhan
棠棣,0.025953489207642517,煒煒,qinhan
濩,0.025942657031579393,煒煒,qinhan
點乎,0.025788699165071573,煒煒,qinhan
獨崇朝,0.025775525085266107,煒煒,qinhan
熠耀,0.025734311192458916,煒煒,qinhan
邑,0.02567320730492793,煒煒,qinhan
則,0.025607652881241973,煒煒,qinhan
穎,0.02543700536492203,煒煒,qinhan
瀖,0.025312134149179894,煒煒,qinhan
光,0.025146790625654,煒煒,qinhan
點于,0.02513424469410911,煒煒,qinhan
謙謙,0.024959744389791514,煒煒,qinhan
美曾,0.024487394426427066,煒煒,qinhan
女美,0.02439715127603768,煒煒,qinhan
仰曜,0.02416463861952344,煒煒,qinhan
暉,0.024146299505419373,煒煒,qinhan
入,0.02412601509630478,煒煒,qinhan
達,0.024054449275324127,煒煒,qinhan
顏,0.02388356718061837,煒煒,qinhan
采于,0.023867936555524785,煒煒,qinhan
女之德,0.023804634292670625,煒煒,qinhan
灼,0.023689067590368314,煒煒,qinhan
中處,0.02354318487997418,煒煒,qinhan
吐芳蘭,0.023391178028223346,煒煒,qinhan
群龍,0.022706989876109508,煒煒,qinhan
內崇南芬,0.022694818493732116,煒煒,qinhan
敻,0.022605472152541637,煒煒,qinhan
滋逸,0.022578101854955273,煒煒,qinhan
然而,0.02257490271651327,煒煒,qinhan
的,0.022562237369626485,煒煒,qinhan
離之栖,0.022414368918632157,煒煒,qinhan
艨艟,0.022022232405336878,煒煒,qinhan
電發,0.021962098456607695,煒煒,qinhan
增其華,0.021761138213041084,煒煒,qinhan
說釋,0.02168648304296458,煒煒,qinhan
當作,0.02153445583382294,煒煒,qinhan
云,0.021075778888336477,煒煒,qinhan
時雨滋逸采,0.020974499997865836,煒煒,qinhan
懌,0.020691092748039333,煒煒,qinhan
攄,0.020616030045610724,煒煒,qinhan
炎暑,0.020601378167813045,煒煒,qinhan
綰,0.020600498115867675,煒煒,qinhan
陰若陽,0.020581324478607874,煒煒,qinhan
爾乃紅花,0.02047617140725209,煒煒,qinhan
㸃,0.02019414865594328,煒煒,qinhan
暮,0.019939860802193676,煒煒,qinhan
○,0.019743915674594447,煒煒,qinhan
攸同,0.019603751026141564,煒煒,qinhan
榮集,0.019133012100830963,煒煒,qinhan
說,0.019080343253607385,煒煒,qinhan
俯照,0.01886125341163557,煒煒,qinhan
故,0.018856424655513748,煒煒,qinhan
霐,0.0187167071599879,煒煒,qinhan
丹木,0.018562826234689547,煒煒,qinhan
朝霞,0.018221211147160528,煒煒,qinhan
力,0.01804336421014049,煒煒,qinhan
沸沸,0.017771171258394308,煒煒,qinhan
□,0.01764010420410469,煒煒,qinhan
赤管,0.017498387277170565,煒煒,qinhan
綠水,0.017342528043522785,煒煒,qinhan
玉膏,0.017092740567093794,煒煒,qinhan
珊瑚,0.01706820632271984,煒煒,qinhan
箋,0.016844236744994207,煒煒,qinhan
然,0.01666049936449982,煒煒,qinhan
他,0.016564585059976527,煒煒,qinhan
菂,0.016301537335433908,煒煒,qinhan
時雨,0.016283582687750122,煒煒,qinhan
書鈔,0.01605874146727281,煒煒,qinhan
騰邁,0.01597916682284305,煒煒,qinhan
鄭唯說,0.01590857693693692,煒煒,qinhan
緗,0.01590636766139038,煒煒,qinhan
茂樹,0.01587613914484736,煒煒,qinhan
和,0.01577143946456064,煒煒,qinhan
管能,0.015709385938418936,煒煒,qinhan
黃,0.015431430709866715,煒煒,qinhan
佀,0.015427242150418255,煒煒,qinhan
彤,0.014965897363898471,煒煒,qinhan
管之法,0.01495874173393282,煒煒,qinhan
筆作,0.014948427687834701,煒煒,qinhan
苗秀,0.01489566237970547,煒煒,qinhan
軒,0.014818742463505619,煒煒,qinhan
桑梓,0.014512058698810858,煒煒,qinhan
庶,0.014205435419730919,煒煒,qinhan
園有,0.01406318212352505,煒煒,qinhan
釋女,0.014036692222406028,煒煒,qinhan
引蘭,0.013937652732730583,煒煒,qinhan
君子,0.013830278472941935,煒煒,qinhan
六十,0.013764571693301144,煒煒,qinhan
蘂,0.013749437067821056,煒煒,qinhan
以,0.013447037713584558,煒煒,qinhan
一韵,0.013369503109936978,煒煒,qinhan
寥,0.013089242817738869,煒煒,qinhan
柯于,0.012954091722338036,煒煒,qinhan
孝至,0.012902000605452556,煒煒,qinhan
蒼蒼,0.012642845210571742,煒煒,qinhan
列布,0.01263190697526442,煒煒,qinhan
朱房,0.012600194195309507,煒煒,qinhan
詠,0.012016775074686225,煒煒,qinhan
發,0.011829968827567941,煒煒,qinhan
纖枝,0.01178500793289852,煒煒,qinhan
釋妃,0.011671910428688535,煒煒,qinhan
扵,0.011486054128421514,煒煒,qinhan
靈柯,0.011455727181664625,煒煒,qinhan
擢靈,0.011328649036035554,煒煒,qinhan
、,0.01131981143802816,煒煒,qinhan
濳,0.011197112219917505,煒煒,qinhan
繡,0.010998632818621014,煒煒,qinhan
翩翩,0.010932159646510333,煒煒,qinhan
質染,0.01084800471649452,煒煒,qinhan
如器,0.010840948168726994,煒煒,qinhan
㠯,0.010792204245581149,煒煒,qinhan
寵加,0.010519535013744722,煒煒,qinhan
猗猗,0.010292289454550047,煒煒,qinhan
失色,0.010196629902280888,煒煒,qinhan
正人,0.010191939709653427,煒煒,qinhan
窲,0.009974788321187032,煒煒,qinhan
雲蔚,0.009931015658689127,煒煒,qinhan
暎,0.009825646788236499,煒煒,qinhan
柔條,0.00941170565854106,煒煒,qinhan
顏一韵,0.009324405255731073,煒煒,qinhan
霞日,0.009248035540898375,煒煒,qinhan
蔓延,0.009036190732667631,煒煒,qinhan
春,0.008847139433949144,煒煒,qinhan
又,0.008820079024001542,煒煒,qinhan
至,0.008741090418429662,煒煒,qinhan
是,0.008720356574288893,煒煒,qinhan
美為,0.008550017069593895,煒煒,qinhan
有,0.008523670416860378,煒煒,qinhan
〉,0.008313784737601094,煒煒,qinhan
離之棲,0.008231657857566549,煒煒,qinhan
忠至,0.0081913652236402755,煒煒,qinhan
之,0.008132448484174886,煒煒,qinhan
服,0.007986922038840997,煒煒,qinhan
赤貌彤,0.007783621511733457,煒煒,qinhan
女美煒,0.007572233693774093,煒煒,qinhan
崢嶸,0.0075622504749499105,煒煒,qinhan
仰映,0.00729932587321796,煒煒,qinhan
美其,0.0071079885889556845,煒煒,qinhan
耀孔,0.007071806444140291,煒煒,qinhan
青霄,0.0070564992518937185,煒煒,qinhan
駮,0.007028076384573794,煒煒,qinhan
丹輝綴,0.007013391135748991,煒煒,qinhan
染筆作,0.006920767501416641,煒煒,qinhan
之映,0.00684420887355611,煒煒,qinhan
寄爾靈質,0.006826581636734482,煒煒,qinhan
赤心,0.006728711177986382,煒煒,qinhan
急難,0.006572736869763474,煒煒,qinhan
綠葉翠鮮,0.006566745496934889,煒煒,qinhan
〈,0.0065666437474873485,煒煒,qinhan
燭蘭堂,0.00653828287148723,煒煒,qinhan
為,0.0065214357980561575,煒煒,qinhan
潛光玉朗,0.006265021225650464,煒煒,qinhan
鶺鴒,0.006258303369302343,煒煒,qinhan
斯竹,0.0060428600588673925,煒煒,qinhan
　,0.005950046737887638,煒煒,qinhan
女史,0.00573872393750312,煒煒,qinhan
邁秀,0.005654664503013332,煒煒,qinhan
日月,0.0055995080370335425,煒煒,qinhan
似西極,0.005537624618344833,煒煒,qinhan
森,0.005528400363326065,煒煒,qinhan
爌,0.00547305317965955,煒煒,qinhan
厥,0.005434707950418177,煒煒,qinhan
重壤,0.005347736804681312,煒煒,qinhan
有煒,0.005139853683308479,煒煒,qinhan
質,0.005071344156925902,煒煒,qinhan
之星,0.00504094646643334,煒煒,qinhan
共,0.004981204384195097,煒煒,qinhan
映,0.004970308519094519,煒煒,qinhan
修系,0.004832095791478414,煒煒,qinhan
霞,0.004791598401762882,煒煒,qinhan
朗,0.00468924211905105,煒煒,qinhan
傅咸,0.004688375321367775,煒煒,qinhan
陽,0.00467273142926226,煒煒,qinhan
根連茹,0.0045373161412714655,煒煒,qinhan
乎,0.0045340354351780425,煒煒,qinhan
眇,0.004520388189011007,煒煒,qinhan
攀龍豪,0.004515937463575581,煒煒,qinhan
於,0.004487047230005619,煒煒,qinhan
篠,0.004473471562801028,煒煒,qinhan
在,0.0044427456909088385,煒煒,qinhan
艸,0.004438708059949926,煒煒,qinhan
朱宮,0.004430238887082857,煒煒,qinhan
紺,0.004421528868614585,煒煒,qinhan
賦,0.004404433424333362,煒煒,qinhan
路,0.004328938452092169,煒煒,qinhan
贊,0.004220181881349511,煒煒,qinhan
序,0.004201944621815061,煒煒,qinhan
自延奮,0.004183863797972728,煒煒,qinhan
茁,0.004180816581842284,煒煒,qinhan
然升遐,0.004135467762221997,煒煒,qinhan
而影,0.004112318117625542,煒煒,qinhan
適所逢,0.004089305426260426,煒煒,qinhan
